web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556735960-2963","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@THR","Hollywood Reporter","From #BlackPanther to Olivia Colman: Here's everyone that won at the #Oscars http://thr.cm/nxwOep pic.twitter.com/cbXsj5QR5i","","15","93","1551078474000","11:07 PM - 24 Feb 2019","/THR/status/1099928962137026560"
"1556735960-3257","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@GenderEQ","Michael Kaufman","""And this year's Oscar for new ideals of manhood goes to...."" Is it #bealestreet #Roma #FirstMan #AStarIsBorn #BlackPanther ?  Some powerful new (and bad old) images of manhood in this year's movies.  https://goodmenproject.com/featured-content/and-this-years-oscar-for-new-ideals-of-manhood-goes-to/ …  I'll tweet winner at 8:30EST #AcademyAward #Oscars2019","","1","2","1551052800000","4:00 PM - 24 Feb 2019","/GenderEQ/status/1099821275281846275"
"1556735960-3179","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@tamronhall","Tamron Hall","Wow wow Ruth Carter!!!!!!!#BlackPanther #Oscars History made tonight!pic.twitter.com/Kkhja9to8K","12","48","605","1551058410000","5:33 PM - 24 Feb 2019","/tamronhall/status/1099844807130783745"
"1556735960-2932","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@the_moviebob","Bob Chipman","Pictured: #BlackPanther losing the trophy but winning #Oscars2019https://twitter.com/MatthewACherry/status/1100115132879982592 …","3","44","248","1551126114000","12:21 PM - 25 Feb 2019","/the_moviebob/status/1100128775415697408"
"1556735960-3075","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@THR","Hollywood Reporter","Marvel's #BlackPanther has already won #Oscars tonight – here's why it could also win best picture http://thr.cm/o1rLC3 pic.twitter.com/B0QV512EEf","4","51","267","1551060879000","6:14 PM - 24 Feb 2019","/THR/status/1099855161919488001"
"1556735960-3162","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@JoshuaYehl","Joshua Yehl","Vibranium used to be this little geeky factoid you could only bring up in a comic shop but someone just mentioned it during an Oscars acceptance speech being broadcast to the world. #BlackPanther","5","96","521","1551058612000","5:36 PM - 24 Feb 2019","/JoshuaYehl/status/1099845653671305216"
"1556735960-3248","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@mjfit","Men's Journal + Fitness","Here's how Michael B. Jordan trained to play Erik Killmonger in #BlackPanther, nominated for #BestPicture at the 2019 #Oscars.https://www.mensjournal.com/health-fitness/michael-b-jordans-black-panther-workout-was-intense/ …","1","2","18","1551052818000","4:00 PM - 24 Feb 2019","/mjfit/status/1099821350695432196"
"1556735960-3190","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@ComplexPop","Complex Pop Culture","Let's go Ruth Carter! That Costume Design win is necessary! #Oscars #BlackPanther pic.twitter.com/Al1ko6EChi","3","113","395","1551058363000","5:32 PM - 24 Feb 2019","/ComplexPop/status/1099844609935589376"
"1556735960-2865","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@IndieWire","IndieWire","After the revolutionary #BlackPanther, something about #CaptainMarvel feels even more like a frustrating disappointment. Our review: http://bit.ly/2TvPkgd pic.twitter.com/2EviO7gRQP","20","10","32","1551817802000","12:30 PM - 5 Mar 2019","/IndieWire/status/1103029924707762176"
"1556735960-3236","https://twitter.com/search?l=&q=black%20panther%20%23blackpanther%20since%3A2019-02-25%20until%3A2019-03-07&src=typd","@caro","Caroline McCarthy","OK, to commemorate having a film called #BlackPanther in contention at the #Oscars tonight, I’m calling on #panfur Twitter to post pics of all your tiny superheroes. Celebrate black cats!pic.twitter.com/QNH5dcQNbz","53","29","129","1551054000000","4:20 PM - 24 Feb 2019","/caro/status/1099826306894741504"
