web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556738398-4539","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@ASRomaPress","RomaPress","Ag. Paulo #Sousa: ""There's no intention to disrespect #DiFrancesco, but managing #Roma is everyone's dream"".
http://romapress.us/2018/11/06/ag-paulo-sousa-managing-romas-is-everyones-dream/ …","","5","16","1541517216000","7:13 AM - 6 Nov 2018","/ASRomaPress/status/1059826137650606080"
"1556738398-4652","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@claudio_villa","Claudio Villa","About Lazio v Inter  #brozovic #epicbrozo  #epic #icardi #skriniar #asamoah #vrsaljko #perisic #politano #blackandwhite #celebration #seriea #lazio #roma #inter #milan #photooftheday #amazing #photo #nikonpic.twitter.com/AeI1C4crAT","1","2","13","1540906022000","6:27 AM - 30 Oct 2018","/claudio_villa/status/1057262605604143104"
"1556738398-4480","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@AStanton94","Aaron Stanton","Yes Manolas! Let's go Roma #Roma #ChampionsLeague","","","2","1541613609000","10:00 AM - 7 Nov 2018","/AStanton94/status/1060230438311153664"
"1556738398-4553","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@ASRomaPress","RomaPress","#Fiorentina's German #Pezzella: ""The penalty against #Roma was a strange one - I would have been a bit angry if that was whistled against me"".
http://romapress.us/2018/11/05/fiorentinas-pezzella-the-penalty-against-roma-a-strange-one/ …","1","11","38","1541425953000","5:52 AM - 5 Nov 2018","/ASRomaPress/status/1059443354948329473"
"1556738398-4481","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@BelovedFire_","David G. Hughes","I wasn’t as impressed by #Roma’s Puritanism, virtuousness or self-indulgence https://twitter.com/EG_Magazine/status/1059868326598455298 …","","","3","1541606715000","8:05 AM - 7 Nov 2018","/BelovedFire_/status/1060201524297646081"
"1556738398-4762","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@mihirfadnavis","Mihir Fadnavis","Only Alfonso Cuaron can make something as simple as washing a dog shit filled floor with soap water look like a powerful metaphorical call to arms about the human condition. #Roma","1","5","34","1540554066000","4:41 AM - 26 Oct 2018","/mihirfadnavis/status/1055786395581734913"
"1556738398-4720","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@betyetu","BetYetu","Promo http://bit.ly/2daysGames 
__
Napoli  Roma - Predict 
 THE FIRST SCORER & FULL-TIME SCORES. 
 Win free-bets for 10 first correct answers.
_
Comment with #BetyetuFreeBet
SHARE the post to qualify.
_
NO MULTIPLE ENTRIES!
__
#Hamsik #Dzeko #Napoli 
#Roma #SerieApic.twitter.com/wWaV7xOBp4","18","10","12","1540719938000","2:45 AM - 28 Oct 2018","/betyetu/status/1056482110809214976"
"1556738398-4604","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@alfonsocuaron","Alfonso Cuaron","La infamia. The infamy. Photo by @CarlosSomonte 
Inviting you to the Exclusive #ROMA Photography Exhibit at @LACMA 
Featuring photos by Carlos Somonte 
November 3rd - February 19th  
5905 Wilshire Blvd. 
Mon-Tue, Thu 11AM-5PM
Wed Closed 
Fri 11AM-8PM
Sat-Sun 10AM-7PMpic.twitter.com/Np5opSe6Ub","8","169","783","1541168034000","7:13 AM - 2 Nov 2018","/alfonsocuaron/status/1058361561583038464"
"1556738398-4734","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@andpoli","Andrea Polidori","A real FSF fan at the #LinuxDay18 #Roma ;-) @Roma2LUG @fsfe @fsf  @linuxdayitaliapic.twitter.com/oUg5h68Yr6","1","2","4","1540654088000","8:28 AM - 27 Oct 2018","/andpoli/status/1056205918172573696"
"1556738398-4708","https://twitter.com/search?l=&q=roma%20%23roma%20since%3A2018-10-26%20until%3A2018-11-08&src=typd","@RichHall80","Richard Hall","Roma and goalkeepers ‘come si fa? I wasn’t convinced in Olsen due to his foot work early in the season. However, as with Szczesny and Allison, he is improving at a rapid rate thanks to the work of Marco Savorani. They always do this. #roma #goalkeepers #NapoliRomapic.twitter.com/daXpAF2h3o","","1","6","1540761967000","2:26 PM - 28 Oct 2018","/RichHall80/status/1056658391827992576"
