web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556740763-5471","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@mKiK808","Mark Kanemura","when it’s Cut To The Feeling Friday but you’re still obsessing over A Star Is Born.  

#cuttothefeelingfriday #astarisborn  #pride #pridepic.twitter.com/0TfviPKBXd","54","678","2.7K","1540582750000","12:39 PM - 26 Oct 2018","/mKiK808/status/1055906701772091392"
"1556740763-5526","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@955PLJ","95.5 PLJ","If you saw ""A Star Is Born"" you'll totally get this.... #HappyHalloween  #AStarIsBorn — hey @ladygaga how’d we do?? @JohnMingione @joepardavilapic.twitter.com/2yztHMLley","1","4","18","1540990526000","5:55 AM - 31 Oct 2018","/955PLJ/status/1057617040624750592"
"1556740763-5510","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@_kelbutterworth","Kelly Butterworth","Still not over watching A Star Is Born today, what a moving love story . Live vocals from Bradley Cooper and Lady Gaga, they were amazing  #AStarIsBorn","2","50","214","1540148930000","12:08 PM - 21 Oct 2018","/_kelbutterworth/status/1054087131365302272"
"1556740763-5550","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@missyrae333","♏issy Rae","i’ve seen a star is born twice now. it’s an instant classic... thrilling, captivating and devastating all at once. it really touched me and shook me to my core. lady gaga & bradley cooper are beyond brilliant. both the story and the soundtrack have given me wings. #astarisborn  pic.twitter.com/9lGy0JPZtS","17","119","615","1539822970000","5:36 PM - 17 Oct 2018","/missyrae333/status/1052719956364689408"
"1556740763-5570","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@cinema76fs","Cinema '76","Maraming salamat, beshies. 

Sa mga hindi pa nakapanood, don't miss this talk-of-the-town movie at Cinema '76 Anonas! Meron pa tayong 10:00PM screening for tonight! 

A Star is Born, now showing from October 12-18, 2018!

#AStarIsBorn
#LadyGagaPH
#LadyGagapic.twitter.com/rIOw0WUQoX","","3","37","1539427181000","3:39 AM - 13 Oct 2018","/cinema76fs/status/1051059895447867393"
"1556740763-5599","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Trazlersgal","Janice Dash","#LadyGaga And #BradleyCooper's 'A Star Is Born' Soundtrack Is Set To Top The Charts via @forbes https://www.forbes.com/sites/markbeech/2018/10/11/a-star-is-born-heads-for-top-in-another-way-via-its-soundtrack/ … #music #Soundtrack #AStarIsBorn","","","1","1539306194000","6:03 PM - 11 Oct 2018","/Trazlersgal/status/1050552437579374592"
"1556740763-5489","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@FameMonsterNYC","▫️Gaga’s illusion ▪️","A Star is Born dominating the box office in .  pic.twitter.com/HbV4j1u5Yo #AStarIsBorn","","2","4","1540172552000","6:42 PM - 21 Oct 2018","/FameMonsterNYC/status/1054186209411588096"
"1556740763-5540","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@sheisserve","lari  ❓","I watched this movie twice, and it’s amazing, Bradley and Gaga did great, the storyline is so moving and the soundtrack is just perfect. GO WATCH A STAR IS BORN
#AStarIsBorn #AStarIsBornMovie #BradleyCooper 
@ladygaga @starisbornmoviepic.twitter.com/sOOnsD9kIN","1","4","19","1540260206000","7:03 PM - 22 Oct 2018","/sheisserve/status/1054553853704749056"
"1556740763-5559","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@LifeStyleLinked","Becky","Watched A star is born and was totally blown away. So much chemistry, beautiful acting and gorgeous songs. I already want to watch it again! #AStarIsBorn #AStarIsBornMovie #LadyGaga #movies #movie #gagapic.twitter.com/yY1X2GCndl","4","59","348","1539638830000","2:27 PM - 15 Oct 2018","/LifeStyleLinked/status/1051947617171791874"
"1556740763-5546","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Gemmy0298","gem ︽✵︽","I can’t stop thinking about a Star is born  it’s so powerful #AStarIsBorn pic.twitter.com/i9L8b7tGEt","","3","9","1540022574000","1:02 AM - 20 Oct 2018","/Gemmy0298/status/1053557155792441344"
"1556740763-5595","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Taylor_Kaye","Taylor Kaye","Have you seen A Star is Born? No spoilers here but we do talk about the behind the scenes of the movie and @natashankpr & I are loving on Bradley Cooper.  Sorry @Mantella_a Listen to find out about the movie! If you haven't seen it GO!!!  http://traffic.libsyn.com/thefwords/astarisborn.mp3 … #astarisborn # https://twitter.com/natashankpr/status/1050050604243013632 …","1","1","1","1539308577000","6:42 PM - 11 Oct 2018","/Taylor_Kaye/status/1050562432458940417"
"1556740763-5506","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@SamanthaEbertz","Samantha","Went to see A star is Born yesterday and I'm still thinking about it. Amazing movie, incredible performance by @ladygaga and #BradleyCooper! #blownaway #AStarIsBorn","","","22","1540583403000","12:50 PM - 26 Oct 2018","/SamanthaEbertz/status/1055909440736481280"
"1556740763-5568","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@BoxOffice","Boxoffice","A STAR IS BORN 
$8.5M Friday Estimate 
$74.66M Domestic Total 
#AStarIsBorn #BoxOffice","","27","85","1539440610000","7:23 AM - 13 Oct 2018","/BoxOffice/status/1051116219481382914"
"1556740763-5593","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@NoirBlancDesign","Barbara Segal","A must see #AStarIsBorn  Lady Gaga And Bradley Cooper are so amazing in this film. No wonder  'A Star Is Born' Soundtrack Is Set To Top The Charts  https://www.forbes.com/sites/markbeech/2018/10/11/a-star-is-born-heads-for-top-in-another-way-via-its-soundtrack/ …pic.twitter.com/i2adxDdLMz","","","3","1539308674000","6:44 PM - 11 Oct 2018","/NoirBlancDesign/status/1050562842720591872"
"1556740763-5548","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@BoxOffice","Boxoffice","A STAR IS BORN 
$2.685M Thursday Estimate 
$107.1M Domestic Total 
#AStarIsBorn #BoxOffice","","23","84","1539957899000","7:04 AM - 19 Oct 2018","/BoxOffice/status/1053285888107655168"
"1556740763-5555","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@MusicNewsRumor","Music News & Rumors","Lady Gaga & Bradley Cooper’s ‘A Star Is Born’ Soundtrack is projected to spend a second consecutive week at #1 on the Billboard 200 chart with projections of it moving 125-135k total equivalent units (79-84k pure album sales) this week. #AStarIsBorn pic.twitter.com/85tRxznWJu","","13","66","1539728120000","3:15 PM - 16 Oct 2018","/MusicNewsRumor/status/1052322124885581825"
"1556740763-5569","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@GagaStanAccount","ᴀᴅɪ","Women using a long Toilet Paper tissue Roll to wipe away tears During A STAR IS BORN - (circa 2018)

#ASIB #AStarIsBorn pic.twitter.com/rcdUdQJOnm","2","54","234","1539439657000","7:07 AM - 13 Oct 2018","/GagaStanAccount/status/1051112223609970688"
"1556740763-5476","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@Lynx1928","Paula","Just saw A Star is Born with @ladygaga and Bradly Cooper. All I can say is WOW!!!!! Lady Gaga was fantastic!!! I really hope she gets nominated and wins an Oscar. If you haven’t seen the movie, go and see it!! #AStarIsBorn #BradleyCooper #LadyGaga #Oscars","","2","3","1540323878000","12:44 PM - 23 Oct 2018","/Lynx1928/status/1054820915064668160"
"1556740763-5502","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@domjoly","Dom Joly","Just seen A Star Is Born... wow, just wow. Absolutely loved it. Gaga is a revelation. Incredible @wittertainment #AStarIsBorn","7","","47","1540753177000","11:59 AM - 28 Oct 2018","/domjoly/status/1056621525711970304"
"1556740763-5527","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@AntonyTiernan","Antony Tiernan","So pleased to say ‘A Star is Born’ didn’t disappoint. Such a great film - go see it!   #AStarIsBorn pic.twitter.com/R7cUPn5kwa","2","4","23","1540758268000","1:24 PM - 28 Oct 2018","/AntonyTiernan/status/1056642878892584960"
"1556740763-5482","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@dawncruttenden","Dawn Coulter Cruttenden","Finally saw A Star is Born. Totally blown away in equal measure by Bradley Cooper & Lady Gaga.  Left mascara all over @Everymancinema in Barnet. Still crying. #AStarIsBorn","2","","12","1540156302000","2:11 PM - 21 Oct 2018","/dawncruttenden/status/1054118048628727808"
"1556740763-5491","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@writerfullife","Rebecca  📚","I just want to watch A Star is Born on a 24 hour loop. Is that too much to ask for? #AStarIsBorn","1","2","3","1540251367000","4:36 PM - 22 Oct 2018","/writerfullife/status/1054516783187722240"
"1556740763-5472","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@BoxOffice","Boxoffice","A STAR IS BORN crosses $150 million
$1.87M Tuesday
$151.8M Total (North America)
#AStarIsBorn #BoxOffice","","12","52","1541009852000","11:17 AM - 31 Oct 2018","/BoxOffice/status/1057698097730441216"
"1556740763-5500","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@natalylove964","Nataly Silva","Bradley Cooper and Lady Gaga killed it in the movie A Star Is Born. If you haven’t seen in I highly recommend. I’m still crying from how good it was.#AStarIsBorn","","3","8","1540177609000","8:06 PM - 21 Oct 2018","/natalylove964/status/1054207418031267840"
"1556740763-5560","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@starisbornmovie","A Star Is Born","“It’s impossible not to fall in love with A Star Is Born.” | #AStarIsBorn is now playing. Get tickets: http://bit.ly/AStarIsBornTickets …pic.twitter.com/PZrBjxwoac","32","771","3.1K","1539615495000","7:58 AM - 15 Oct 2018","/starisbornmovie/status/1051849741682655238"
"1556740763-5538","https://twitter.com/search?l=&q=a%20star%20is%20born%20%23astarisborn%20since%3A2018-10-12%20until%3A2018-11-01&src=typd","@onegrigiogirl","𝕄𝕖𝕝•","Me when they abruptly turn the lights on immediately after A Star Is Born ends 
#AStarIsBorn @ladygaga @starisbornmoviepic.twitter.com/9EKXMdkPoq","","6","31","1540427038000","5:23 PM - 24 Oct 2018","/onegrigiogirl/status/1055253599180279808"
